Id;ticker_BCh;company_BCh;tickersect;sector;Market CapFV;ExchangeFV;Country
2690;EXXAY;Exxaro Resources Ltd. ADS;DJUSCL;COAL;;;
8143;XOM;Exxon Mobil Corp.;DJUSOL;INTEGRATED OIL & GAS;402970.55;NYSE;USA
2693;EZCH;EZchip Semiconductor Ltd.;DJUSSC;SEMICONDUCTORS;;;
2694;EZPW;Ezcorp Inc. Cl A;DJUSSF;CONSUMER FINANCE;561.09;NASDAQ;USA
2871;FNB;F.N.B. Corp.;DJUSBK;BANKS;1977.07;NYSE;USA
2872;FNB.PE;F.N.B. Corp. Dep. Pfd. (Rep. 1/40th Interest Fixed-to-Floating Rate Non-Cum. Perp. Pfd. Series E);DJUSBK;BANKS;;;
2785;FFIV;F5 Networks Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;8511.79;NASDAQ;USA
2697;FABU;FAB Universal Corp.;DJUSSW;SOFTWARE;;;
2870;FN;Fabrinet;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
2711;FB;Facebook Inc. Cl A;DJUSNS;INTERNET;209746.03;NASDAQ;USA
2765;FDS;FactSet Research Systems Inc.;DJUSPB;PUBLISHING;5304;NYSE;USA
2799;FICO;Fair Isaac Corp.;DJUSSW;SOFTWARE;1829.98;NYSE;USA
2753;FCS;Fairchild Semiconductor International Inc.;DJUSSC;SEMICONDUCTORS;1693.83;NASDAQ;USA
2752;FCS;Fairchild Semiconductor International Inc.;DJUSSC;SEMICONDUCTORS;1693.83;NASDAQ;USA
2939;FRFHF;Fairfax Financial Holdings Ltd.;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
2951;FRP;FairPoint Communications Inc.;DJUSFC;FIXED LINES TELECOMMUNICATIONS;411.07;NASDAQ;USA
3007;FWM;Fairway Group Holdings Corp. Cl A;DJUSFD;FOOD RETAILERS & WHOLESALERS;115.98;NASDAQ;USA
2898;FOLGF;Falcon Oil & Gas Ltd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
2950;FROT;Falconridge Oil Technologies Corp.;DJUSMD;GENERAL MINING;;;
2700;FALC;FalconStor Software Inc.;DJUSSW;SOFTWARE;51.4;NASDAQ;USA
2827;FLKI;Falken Industries Ltd.;DJUSHN;NONDURABLE HOUSEHOLD PRODUCTS;;;
2763;FDO;Family Dollar Stores Inc.;DJUSRS;SPECIALTY RETAILERS;8882.4;NYSE;USA
2047;DAVE;Famous Dave's of America Inc.;DJUSRU;RESTAURANTS & BARS;178.07;NASDAQ;USA
2882;FNMA;Fannie Mae;DJUSMF;MORTAGE FINANCE;;;
2883;FNMAG;Fannie Mae 5.375% Non-Cum Pfd. Series I;DJUSMF;MORTAGE FINANCE;;;
2886;FNMAK;Fannie Mae 5.50% Non-Cum. Pfd. Series N;DJUSMF;MORTAGE FINANCE;;;
2887;FNMAM;Fannie Mae 5.81% Non-Cum. Pfd. Series H;DJUSMF;MORTAGE FINANCE;;;
2885;FNMAJ;Fannie Mae 7.625% Non-Cum. Pfd. Series R;DJUSMF;MORTAGE FINANCE;;;
2890;FNMAT;Fannie Mae 8.25% Non-Cum. Pfd. Series T;DJUSMF;MORTAGE FINANCE;;;
2889;FNMAS;Fannie Mae Fixed-to-Fltg Rate Non Cum. Pfd. Series S;DJUSMF;MORTAGE FINANCE;;;
2888;FNMAO;Fannie Mae Non Cum. Pfd. Series G;DJUSMF;MORTAGE FINANCE;;;
2884;FNMAH;Fannie Mae Variable Rate Non-Cum. Pfd. Series P;DJUSMF;MORTAGE FINANCE;;;
2703;FANUY;Fanuc Corp. ADS;DJUSFE;INDUSTRIAL MACHINERY;;;
2702;FANUF;Fanuc Ltd.;DJUSFE;INDUSTRIAL MACHINERY;;;
2768;FEEC;Far East Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
2705;FARM;Farmer Bros. Co.;DJUSFO;FARMING & FISHING;453.68;NASDAQ;USA
2848;FMBL;Farmers & Merchants Bank (California);DJUSBK;BANKS;;;
2786;FFKT;Farmers Capital Bank Corp.;DJUSBK;BANKS;173.32;NASDAQ;USA
2866;FMNB;Farmers National Banc Corp.;DJUSBK;BANKS;141.23;NASDAQ;USA
2916;FPI;Farmland Partners Inc.;DJUSSR;SPECIALTY REITS;;;
2706;FARO;FARO Technologies Inc.;DJUSAI;ELECTRONIC EQUIPMENT;878.03;NASDAQ;USA
2935;FRCOY;Fast Retailing Co. Ltd. ADS;DJUSRA;APPAREL RETAILERS;;;
2708;FAST;Fastenal Co.;DJUSDS;INDUSTRIAL SUPLIERS;12649.09;NASDAQ;USA
2781;FFFCD;FastFunds Financial Corp.;DJUSSP;SPECIALTY FINANCE;;;
2710;FATE;Fate Therapeutics Inc.;DJUSBT;BIOTECHNOLOGY;94.94;NASDAQ;USA
2727;FBSS;Fauquier Bankshares Inc.;DJUSBK;BANKS;73.07;NASDAQ;USA
2714;FBCD;FBC Holding Inc.;DJUSSP;SPECIALTY FINANCE;;;
2715;FBEC;FBEC Worldwide Inc.;DJUSDV;COMPUTER SERVICES;;;
2782;FFG;FBL Financial Group Inc.;DJUSIL;LIFE INSURANCE;1173.95;NYSE;USA
2725;FBRC;FBR & Co.;DJUSSB;INVESTMENT SERVICES;218.07;NASDAQ;USA
2732;FCBE;FCB Bancorp Inc.;DJUSBK;BANKS;;;
2730;FCB;FCB Financial Holdings Inc. Cl A;DJUSBK;BANKS;941.25;NYSE;USA
213;AGM.PA;Federal Agricultural Mortgage Corp. 5.875% Non-Cum. Pfd. Series A;DJUSMF;MORTAGE FINANCE;;;
215;AGM.PC;Federal Agricultural Mortgage Corp. 6% Fixed to Floating Pfd. Series C;DJUSMF;MORTAGE FINANCE;;;
214;AGM.PB;Federal Agricultural Mortgage Corp. 6.875% Pfd. Series B;DJUSMF;MORTAGE FINANCE;;;
212;AGM.A;Federal Agricultural Mortgage Corp. Cl A;DJUSMF;MORTAGE FINANCE;;;
211;AGM;Federal Agricultural Mortgage Corp. Cl C;DJUSMF;MORTAGE FINANCE;327.78;NYSE;USA
2956;FRT;Federal Realty Investment Trust;DJUSRL;RETAIL REITS;8667.48;NYSE;USA
2974;FSS;Federal Signal Corp.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;848.38;NYSE;USA
2762;FDML;Federal-Mogul Holdings Corp.;DJUSAT;AUTO PARTS;2197.94;NASDAQ;USA
2801;FII;Federated Investors Inc.;DJUSAG;ASSET MANAGERS;3171.13;NYSE;USA
2879;FNHC;Federated National Holding Co.;DJUSIP;PROPERTY & CASUALTY INSURANCE;448.55;NASDAQ;USA
2766;FDX;FedEx Corp.;DJUSAF;DELIVERY SERVICES;46419.01;NYSE;USA
2769;FEIC;FEI Co.;DJUSAI;ELECTRONIC EQUIPMENT;3324.07;NASDAQ;USA
2741;FCH;Felcor Lodging Trust Inc.;DJUSHL;HOTEL & LODGING;1261.54;NYSE;USA
2742;FCH.PA;Felcor Lodging Trust Inc. $1.95 Cum. Conv. Pfd. Series A;DJUSHL;HOTEL & LODGING;;;
2743;FCH.PC;Felcor Lodging Trust Inc. 8% Cum. Pfd. Series C;DJUSHL;HOTEL & LODGING;;;
2794;FHCO;Female Health Co.;DJUSCM;PERSONAL PRODUCTS;120.76;NASDAQ;USA
2776;FETM;Fentura Bancorp Inc.;DJUSBK;BANKS;;;
2773;FERN;Fernhill Corp.;DJUSPM;GOLD MINING;;;
2893;FOE;Ferro Corp.;DJUSCX;SPECIALTY CHEMICALS;1122.04;NYSE;USA
2780;FFDF;FFD Financial Corp.;DJUSBK;BANKS;;;
2729;FCAU;Fiat Chrysler Automobiles N.V.;DJUSAU;AUTOMOBILES;;;
2989;FTWRQ;FiberTower Corp;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
2724;FBR;Fibria Celulose S.A. ADS;DJUSPP;PAPER;;;
2755;FCSC;Fibrocell Science Inc.;DJUSBT;BIOTECHNOLOGY;120.48;NASDAQ;USA
2754;FCSC;Fibrocell Science Inc.;DJUSBT;BIOTECHNOLOGY;120.48;NASDAQ;USA
2791;FGEN;FibroGen Inc.;DJUSPR;PHARMACEUTICALS;;;
2792;FGL;Fidelity & Guaranty Life;DJUSIL;LIFE INSURANCE;;;
2874;FNF;Fidelity National Financial Inc.;DJUSMF;MORTAGE FINANCE;9383.89;NYSE;USA
2877;FNFV;Fidelity National Financial Inc. Tracking Stock;DJUSMF;MORTAGE FINANCE;;;
2808;FIS;Fidelity National Information Services Inc.;DJUSFA;FINANCIAL ADMINISTRATION;15917.87;NYSE;USA
4354;LION;Fidelity Southern Corp.;DJUSBK;BANKS;308.78;NASDAQ;USA
2920;FPP;FieldPoint Petroleum Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
2921;FPP.WS;FieldPoint Petroleum Corp. Wt;DJUSOS;EXPLORATION & PRODUCTION ;;;
2941;FRGI;Fiesta Restaurant Group Inc.;DJUSRU;RESTAURANTS & BARS;1400.05;NASDAQ;USA
2959;FSAM;Fifth Street Asset Management Inc. Cl A;DJUSAG;ASSET MANAGERS;;;
2813;FITB;Fifth Third Bancorp;DJUSBK;BANKS;15950.67;NASDAQ;USA
2814;FITBI;Fifth Third Bancorp Dep. Pfd. (Rep. 1/1000th Perp. Pfd. Series I);DJUSBK;BANKS;;;
2803;FIMA;FIMA Inc.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
2878;FNGN;Financial Engines Inc.;DJUSAG;ASSET MANAGERS;1832.98;NASDAQ;USA
2810;FISI;Financial Institutions Inc.;DJUSBK;BANKS;332.36;NASDAQ;USA
2761;FDIT;Findit Inc.;DJUSNS;INTERNET;;;
2891;FNSR;Finisar Corp.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;1585.49;NASDAQ;USA
2805;FINL;Finish Line Inc. Cl A;DJUSRA;APPAREL RETAILERS;1212.72;NASDAQ;USA
2880;FNJN;Finjan Holdings Inc.;DJUSCX;SPECIALTY CHEMICALS;52.04;NASDAQ;USA
2806;FINMY;Finmeccanica S.p.A. ADS;DJUSDN;DEFENSE;;;
2804;FINGF;Finning International Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
3004;FVGCF;Fire River Gold Corp.;DJUSPM;GOLD MINING;;;
2777;FEYE;FireEye Inc.;DJUSSW;SOFTWARE;4693.1;NASDAQ;USA
2934;FRCN;Firemans Contractors Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;;;
2945;FRMA;Firma Holdings Corp.;DJUSMD;GENERAL MINING;;;
2698;FAC;First Acceptance Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;103.7;NYSE;USA
2699;FAF;First American Financial Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;3178.73;NYSE;USA
2707;FASC;First American Scientific Corp.;DJUSFE;INDUSTRIAL MACHINERY;;;
2709;FASV;First American Silver Corp.;DJUSMD;GENERAL MINING;;;
2719;FBNC;First Bancorp (North Carolina);DJUSBK;BANKS;339.6;NASDAQ;USA
2721;FBP;First BanCorp (Puerto Rico);DJUSBK;BANKS;1002.1;NYSE;USA
2722;FBPRL;First Bancorp 7% Non-Cum. Perpetual MIPS Series E;DJUSBK;BANKS;;;
2881;FNLC;First Bancorp Inc.;DJUSBK;BANKS;184.85;NASDAQ;USA
2723;FBPRO;First Bancorp Non-Cum. Perpetual MIPS Series B;DJUSBK;BANKS;;;
2718;FBMS;First Bancshares Inc.;DJUSBK;BANKS;74.31;NASDAQ;USA
2926;FRBA;First Bank (NJ);DJUSBK;BANKS;56.55;NASDAQ;USA
1184;BUSE;First Busey Corp.;DJUSBK;BANKS;508.82;NASDAQ;USA
2717;FBIZ;First Business Financial Services Inc.;DJUSBK;BANKS;181.15;NASDAQ;USA
2738;FCFS;First Cash Financial Services Inc.;DJUSSF;CONSUMER FINANCE;1611.4;NASDAQ;USA
2750;FCPG;First China Pharmaceutical Group Inc.;DJUSRD;DRUG RETAILERS;;;
2744;FCHS;First Choice Healthcare Solutions Inc.;DJUSFA;FINANCIAL ADMINISTRATION;;;
2759;FCZA;First Citizens Banc Corp.;DJUSBK;BANKS;78.95;NASDAQ;USA
2748;FCNCA;First Citizens Bancshares Inc. Cl A;DJUSBK;BANKS;2239.28;NASDAQ;USA
2749;FCNCB;First Citizens Bancshares Inc. Cl B;DJUSBK;BANKS;;;
2745;FCLF;First Clover Leaf Financial Corp.;DJUSBK;BANKS;63.28;NASDAQ;USA
2739;FCGD;First Colombia Gold Corp.;DJUSMD;GENERAL MINING;;;
2737;FCF;First Commonwealth Financial Corp. (Pennsylvania);DJUSBK;BANKS;822.89;NYSE;USA
2731;FCBC;First Community Bancshares Inc. (Nevada);DJUSBK;BANKS;280.23;NASDAQ;USA
2746;FCMP;First Community Financial Partners Inc.;DJUSBK;BANKS;;;
2720;FBNK;First Connecticut Bancorp Inc.;DJUSBK;BANKS;242.66;NASDAQ;USA
2760;FDEF;First Defiance Financial Corp.;DJUSBK;BANKS;273.49;NASDAQ;USA
2787;FFNM;First Federal of Northern Michigan Bancorp Inc.;DJUSBK;BANKS;14.45;NASDAQ;USA
2779;FFBC;First Financial Bancorp (Ohio);DJUSBK;BANKS;914.13;NASDAQ;USA
2784;FFIN;First Financial Bankshares Inc.;DJUSBK;BANKS;1858.09;NASDAQ;USA
7253;THFF;First Financial Corp. (Indiana);DJUSBK;BANKS;430.54;NASDAQ;USA
2789;FFNW;First Financial Northwest Inc.;DJUSBK;BANKS;167.52;NASDAQ;USA
2790;FFWM;First Foundation Inc.;DJUSBK;BANKS;;;
2962;FSGCY;First Gen Corp. ADS;DJUSVE;CONVENTIONAL ELECTRICITY;;;
2795;FHN;First Horizon National Corp.;DJUSBK;BANKS;2855.29;NYSE;USA
2796;FHN.PA;First Horizon National Corp. Dep. Pfd. (Rep. 1/4000th Non-Cum. Perp. Pfd. Series A);DJUSBK;BANKS;;;
2924;FR;First Industrial Realty Trust Inc.;DJUSIO;INDUSTRIAL & OFFICE REITS;2044.62;NYSE;USA
3824;INBK;First Internet Bancorp;DJUSBK;BANKS;75.2;NASDAQ;USA
2798;FIBK;First Interstate BancSystem Inc. Cl A;DJUSBK;BANKS;1239;NASDAQ;USA
2832;FLPC;First Liberty Power Corp.;DJUSNS;INTERNET;;;
199;AG;First Majestic Silver Corp.;DJUSPT;PLATINUM & PRECIOUS METALS;;;
2861;FMD;First Marblehead Corp.;DJUSSF;CONSUMER FINANCE;28.13;NYSE;USA
2946;FRME;First Merchants Corp.;DJUSBK;BANKS;759.21;NASDAQ;USA
2847;FMBI;First Midwest Bancorp;DJUSBK;BANKS;1193.94;NASDAQ;USA
2873;FNBC;First NBC Bank Holding Co.;DJUSBK;BANKS;;;
2875;FNFG;First Niagara Financial Group Inc.;DJUSBK;BANKS;2594.86;NASDAQ;USA
2876;FNFG.PB;First Niagara Financial Group Inc. Pfd. Fixed/Floating Series B;DJUSBK;BANKS;;;
2825;FLIC;First of Long Island Corp.;DJUSBK;BANKS;331.44;NASDAQ;USA
2914;FPAFY;First Pacific Co. Ltd. ADS;DJUSFO;FARMING & FISHING;;;
2918;FPO;First Potomac Realty Trust;DJUSIO;INDUSTRIAL & OFFICE REITS;705.72;NYSE;USA
2919;FPO.PA;First Potomac Realty Trust Cum. Redeem. Pfd. Series A;DJUSIO;INDUSTRIAL & OFFICE REITS;;;
2726;FBS.PA;First Preferred Capital Trust IV 8.15% Cum. Trust Pfd. Secs;DJUSBK;BANKS;;;
2923;FQVLF;First Quantum Minerals Ltd.;DJUSNF;NONFERROUS METALS;;;
2928;FRC;First Republic Bank;DJUSBK;BANKS;6157.8;NYSE;USA
2932;FRC.PD;First Republic Bank 5.5% Dep. Pfd. (Rep. 1/40th Perp. Pfd. Series D);DJUSBK;BANKS;;;
2929;FRC.PA;First Republic Bank Dep. Pfd. (Rep 1/40 Share 6.7% Perp. Pfd. Series A);DJUSBK;BANKS;;;
2930;FRC.PB;First Republic Bank Dep. Pfd. (Rep 1/40th Share Perp. Pfd. Series B);DJUSBK;BANKS;;;
2933;FRC.PE;First Republic Bank Dep. Pfd. (Rep. 1/40th 7% Perp. Pfd. Series E);DJUSBK;BANKS;;;
2931;FRC.PC;First Republic Bank Dep. Pfd. (Rep. 1/40th Non-Cum. Perp. Pfd. Series C);DJUSBK;BANKS;;;
2963;FSGI;First Security Group Inc.;DJUSBK;BANKS;132.63;NASDAQ;USA
2966;FSLR;First Solar Inc.;DJUSEN;ALTERNATIVE FUELS;5654.72;NASDAQ;USA
2960;FSBK;First South Bancorp Inc.;DJUSBK;BANKS;75.46;NASDAQ;USA
2988;FTTN;First Titan Corp.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
2999;FUNC;First United Corp.;DJUSBK;BANKS;52.37;NASDAQ;USA
3010;FWV;First West Virginia Bancorp Inc.;DJUSBK;BANKS;;;
2767;FE;FirstEnergy Corp.;DJUSVE;CONVENTIONAL ELECTRICITY;15246.09;NYSE;USA
2807;FINW;Firstin Wireless Technology Inc.;DJUSRS;SPECIALTY RETAILERS;;;
2862;FMER;FirstMerit Corp.;DJUSBK;BANKS;2857.94;NASDAQ;USA
2863;FMER.pA;FirstMerit Corp. Dep. Pfd. (Rep. 1/40th Shr Non-Cum. Perp. Pfd. 5.875% Series A);DJUSBK;BANKS;;;
2973;FSRV;Firstservice Corp.;DJUSES;REAL ESTATE SERVICES;;;
2812;FISV;Fiserv Inc.;DJUSFA;FINANCIAL ADMINISTRATION;16458.49;NASDAQ;USA
2757;FCUUF;Fission Uranium Corp.;DJUSNF;NONFERROUS METALS;;;
2984;FTLF;FitLife Brands Inc.;DJUSFO;FARMING & FISHING;;;
2816;FIVE;Five Below Inc.;DJUSRS;SPECIALTY RETAILERS;2060.69;NASDAQ;USA
5358;OAKS;Five Oaks Investment Corp.;DJUSMR;MORTGAGE;163.28;NYSE;USA
5359;OAKS.PA;Five Oaks Investment Corp. 8.75% Cum. Redeem. Pfd. Series A;DJUSMR;MORTGAGE;;;
2922;FPRX;Five Prime Therapeutics Inc.;DJUSBT;BIOTECHNOLOGY;275.89;NASDAQ;USA
3003;FVE;Five Star Quality Care Inc.;DJUSHP;HEALTH CARE PROVIDERS;196.87;NYSE;USA
2817;FIVN;Five9 Inc.;DJUSSW;SOFTWARE;209.66;NASDAQ;USA
7227;TFG;Fixed Income Trust for Goldman Sachs Subordinated Notes 6.75% Callable Cl A;DJUSSB;INVESTMENT SERVICES;;;
2713;FBC;Flagstar Bancorp Inc.;DJUSBK;BANKS;845.85;NYSE;USA
2829;FLML;Flamel Technologies S.A. ADS;DJUSPR;PHARMACEUTICALS;;;
2834;FLRE;Flameret Inc.;DJUSCX;SPECIALTY CHEMICALS;;;
885;BDL;Flanigan's Enterprises Inc.;DJUSRU;RESTAURANTS & BARS;;;
2837;FLT;FleetCor Technologies Inc.;DJUSFA;FINANCIAL ADMINISTRATION;11580.08;NYSE;USA
2839;FLTX;FleetMatics Group PLC;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
2751;FCREY;Fletcher Building Ltd. ADS;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
2964;FSI;Flexible Solutions International Inc.;DJUSCX;SPECIALTY CHEMICALS;;;
2842;FLXN;Flexion Therapeutics Inc.;DJUSPR;PHARMACEUTICALS;290.87;NASDAQ;USA
2845;FLXT;Flexpoint Sensor Systems Inc.;DJUSAI;ELECTRONIC EQUIPMENT;;;
2843;FLXP;Flexpower Inc.;DJUSSP;SPECIALTY FINANCE;;;
2844;FLXS;Flexsteel Industries Inc.;DJUSFH;FURNISHINGS;239.23;NASDAQ;USA
2824;FLEX;Flextronics International Ltd.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
2830;FLNXF;Flinders Resources Ltd.;DJUSMD;GENERAL MINING;;;
2838;FLTT;Flint Telecom Group Inc.;DJUSSW;SOFTWARE;;;
2826;FLIR;Flir Systems Inc.;DJUSDN;DEFENSE;4541.03;NASDAQ;USA
2793;FGMGQ;Florida Gaming Corp;DJUSCA;GAMBLING;;;
2983;FTK;Flotek Industries Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;1246.09;NYSE;USA
2831;FLO;Flowers Foods Inc.;DJUSFO;FARMING & FISHING;3949.83;NYSE;USA
2835;FLS;Flowserve Corp.;DJUSFE;INDUSTRIAL MACHINERY;8797.61;NYSE;USA
2823;FLDM;Fluidigm Corp.;DJUSAM;MEDICAL EQUIPMENT;788.47;NASDAQ;USA
2833;FLR;Fluor Corp.;DJUSHV;HEAVY CONSTRUCTION;10230.27;NYSE;USA
2917;FPMI;FluoroPharma Medical Inc.;DJUSPR;PHARMACEUTICALS;;;
2783;FFIC;Flushing Financial Corp.;DJUSBK;BANKS;583.46;NASDAQ;USA
2840;FLUX;Flux Power Holdings Inc.;DJUSFS;FORESTRY;;;
2846;FLY;Fly Leasing Ltd. ADS;DJUSTS;TRANSPORTACION SERVICES;;;
2849;FMC;FMC Corp.;DJUSCX;SPECIALTY CHEMICALS;7743.91;NYSE;USA
2982;FTI;FMC Technologies Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;12802.22;NYSE;USA
2868;FMSA;FMSA Holdings Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;2310.7;NYSE;USA
2899;FOMX;Foamix Pharmaceuticals Ltd.;DJUSPR;PHARMACEUTICALS;;;
2756;FCSMF;Focus Graphite Inc.;DJUSMD;GENERAL MINING;;;
2869;FMX;Fomento Economico Mexicano S.A.B. de C.V. ADS;DJUSSD;SOFT DRINKS;;;
2900;FONR;Fonar Corp.;DJUSAM;MEDICAL EQUIPMENT;77.67;NASDAQ;USA
2901;FONUD;FONU2 Inc.;DJUSRS;SPECIALTY RETAILERS;;;
2822;FL;Foot Locker Inc.;DJUSRA;APPAREL RETAILERS;7860.94;NYSE;USA
2774;FES;Forbes Energy Services Ltd.;DJUSOI;OIL EQUIPMENT & SERVICES;65.4;NASDAQ;USA
2894;FOFU;Force Fuels Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
2903;FORC;Force Minerals Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
2696;F;Ford Motor Co.;DJUSAU;AUTOMOBILES;53445.18;NYSE;USA
2910;FOVSY;Ford Otomotiv Sanayi A.S. ADS;DJUSAU;AUTOMOBILES;;;
2771;FELP;Foresight Energy Partners LP;DJUSCL;COAL;2282.67;NYSE;USA
2735;FCE.A;Forest City Enterprises Inc. Cl A;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
2736;FCE.B;Forest City Enterprises Inc. Cl B;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
2902;FOR;Forestar Group Inc.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;597.83;NYSE;USA
3005;FVRG;ForeveGreen Worldwide Corp.;DJUSFO;FARMING & FISHING;;;
2864;FMETF;Formation Metals Inc.;DJUSNF;NONFERROUS METALS;;;
2905;FORM;FormFactor Inc.;DJUSSC;SEMICONDUCTORS;378.87;NASDAQ;USA
2907;FORTY;Formula Systems (1985) Ltd. ADS;DJUSSW;SOFTWARE;;;
2906;FORR;Forrester Research Inc.;DJUSDV;COMPUTER SERVICES;730.88;NASDAQ;USA
2977;FSUMF;Fortescue Metals Group Ltd.;DJUSST;IRON & STEEL;;;
2976;FSUGY;Fortescue Metals Group Ltd. ADS;DJUSST;IRON & STEEL;;;
2986;FTNT;Fortinet Inc.;DJUSSW;SOFTWARE;4213.8;NASDAQ;USA
2957;FRTSF;Fortis Inc.;DJUSVE;CONVENTIONAL ELECTRICITY;;;
2800;FIG;Fortress Investment Group L.L.C. Cl A;DJUSAG;ASSET MANAGERS;2995.57;NYSE;USA
2896;FOJCY;Fortum Oyj ADS;DJUSVE;CONVENTIONAL ELECTRICITY;;;
2967;FSM;Fortuna Silver Mines Inc.;DJUSPT;PLATINUM & PRECIOUS METALS;;;
2712;FBAYF;Fortune Bay Corp.;DJUSPM;GOLD MINING;;;
2716;FBHS;Fortune Brands Home & Security Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;6631.97;NYSE;USA
2985;FTMDF;Fortune Minerals Ltd.;DJUSMD;GENERAL MINING;;;
2775;FET;Forum Energy Technologies Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;2569.61;NYSE;USA
3009;FWRD;Forward Air Corp.;DJUSAF;DELIVERY SERVICES;1407.7;NASDAQ;USA
2904;FORD;Forward Industries Inc.;DJUSHD;DURABLE HOUSEHOLD PRODUCTS;10.19;NASDAQ;USA
3008;FWP;Forward Pharma A/S ADS;DJUSPR;PHARMACEUTICALS;;;
2908;FOSL;Fossil Group Inc.;DJUSCF;CLOTHING & ACCESSORIES;5331.21;NASDAQ;USA
2865;FMI;Foundation Medicine Inc.;DJUSAM;MEDICAL EQUIPMENT;698.3;NASDAQ;USA
3011;FXCB;Fox Chase Bancorp Inc.;DJUSBK;BANKS;199.11;NASDAQ;USA
2913;FOXF;Fox Factory Holding Corp.;DJUSRP;RECREATIONAL PRODUCTS;591.39;NASDAQ;USA
3015;FXTGY;Foxtons Group PLC ADS;DJUSES;REAL ESTATE SERVICES;;;
5066;NEE.PC;FPL Group Capital Trust I 5.875% Trust Pfd. Secs.;DJUSVE;CONVENTIONAL ELECTRICITY;;;
2925;FRAN;Francesca's Holdings Corp.;DJUSRA;APPAREL RETAILERS;509.72;NASDAQ;USA
2892;FNV;Franco-Nevada Corp.;DJUSPM;GOLD MINING;;;
2728;FC;Franklin Covey Co.;DJUSIV;BUSINESS SUPPORT SERVICES;318.32;NYSE;USA
2770;FELE;Franklin Electric Co. Inc.;DJUSFE;INDUSTRIAL MACHINERY;1760.2;NASDAQ;USA
2940;FRFN;Franklin Financial Network Inc.;DJUSSP;SPECIALTY FINANCE;;;
908;BEN;Franklin Resources Inc.;DJUSAG;ASSET MANAGERS;33396.74;NYSE;USA
2971;FSP;Franklin Street Properties Corp.;DJUSIO;INDUSTRIAL & OFFICE REITS;1350;AMEX;USA
2797;FI;Frank's International N.V.;DJUSOI;OIL EQUIPMENT & SERVICES;;;
2850;FMCC;Freddie Mac;DJUSMF;MORTAGE FINANCE;;;
2857;FMCKM;Freddie Mac 5.57% Non-Cum. Perp. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2858;FMCKN;Freddie Mac 5.66% Non-Cum. Perp. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2853;FMCCO;Freddie Mac 5.8% Non-Cum. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2859;FMCKO;Freddie Mac 5.9% Non-Cum. Perp. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2854;FMCCP;Freddie Mac 6.00% Non-Cum. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2855;FMCKI;Freddie Mac 6.55% Non-Cum. Perp. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2856;FMCKJ;Freddie Mac 8.375% Non-Cum. Perp. Conv. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2852;FMCCL;Freddie Mac Variable Rate Non-Cum. Pfd.;DJUSMF;MORTAGE FINANCE;;;
2851;FMCCJ;Freddie Mac Variable Rate Non-Cum. Pfd. $1.00 per value;DJUSMF;MORTAGE FINANCE;;;
2895;FOHL;Frederick's of Hollywood Group Inc;DJUSCF;CLOTHING & ACCESSORIES;;;
2937;FRED;Fred's Inc.;DJUSRB;BROADLINE RETAILERS;545.97;NASDAQ;USA
2942;FRHLF;Freehold Royalties Ltd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
2758;FCX;Freeport-McMoRan Inc.;DJUSNF;NONFERROUS METALS;32002.74;NYSE;USA
2965;FSL;Freescale Semiconductor Ltd.;DJUSSC;SEMICONDUCTORS;5647.46;NYSE;USA
